transaction_reference_id,party_role,parsed_name,parsed_address_street_name,parsed_address_street_number,parsed_address_postal_code,parsed_address_city,party_iban,party_phone,external_id,account_id,transaction_date,provi_id
1721,0,4297,6273,4827,5358,1044,3590,4550,40017567,28550,683,group_2005
4289,1,3682,1797,4417,5358,2872,980,6031,35020264,29598,616,4289
1356,0,245,6672,860,0,4530,3352,1958,10170873,24197,193,1356
21,0,4659,1681,3920,5358,1640,712,4770,20008598,26187,183,21
10077,1,3664,4873,1023,177,5947,4931,6031,40002104,22340,280,group_3537
1567,1,2859,652,4827,4732,1075,4931,6031,25038327,23078,73,group_4270
7406,0,6553,7473,4521,5358,6300,4931,6031,10197460,27311,395,group_4271
4009,0,5637,7473,4317,3534,5838,4838,6031,30006665,29127,98,4009
9368,1,6121,3988,4827,5358,5266,4931,4712,25030124,29634,452,9368
5005,1,5226,2074,542,2332,735,3517,60,10118004,22327,548,group_540
9431,0,2928,4102,4827,4380,4475,4321,639,10378881,20719,0,9431
5018,0,6472,939,4827,4572,6001,4542,575,50043857,22446,423,5018
648,1,4861,671,3745,5358,3030,3522,6031,35007114,24459,559,648
903,0,1179,1245,4827,5358,6388,1563,3180,90019645,20771,241,group_4277
9167,1,4743,6371,411,2449,557,4931,6031,25007189,20495,138,group_2031
2439,1,2133,4043,4827,5358,4520,4931,6031,35013113,29931,506,group_2827
8646,1,4801,6749,2638,3264,1173,4931,6031,10557584,21025,305,8646
3829,0,2313,4025,568,619,6388,3506,1563,80000612,23159,265,3829
7421,1,3016,2339,3664,1604,688,2088,2761,10323289,26516,255,7421
293,0,4515,7473,4827,5358,4854,4931,6031,10272865,29961,607,293
83,1,6039,6589,2552,5358,4093,4931,6031,25014453,23765,649,group_1214
5922,1,4834,776,4827,3130,4169,4931,6031,60004868,29768,64,5922
6512,1,1437,3069,1169,5358,3277,1294,6031,10258602,26093,633,6512
465,1,1710,5198,796,5358,936,4642,6031,40009028,28157,12,465
3123,0,4783,1817,4639,2560,1470,4931,3574,25033179,26488,95,3123
4804,1,1444,7473,4827,392,4818,3893,5885,10036401,20882,730,group_4286
10623,1,624,7323,3934,1360,2999,3122,6031,30001978,28450,167,10623
3952,0,3482,2981,1275,2610,6282,37,6031,30022304,20893,140,3952
3706,0,515,7473,4827,5358,3562,2583,2567,25039999,23638,685,group_4289
7605,0,1802,7473,4827,5358,4630,4931,6031,25026775,24074,490,group_2234
5132,0,5340,3443,1528,2718,4421,942,4396,40006969,22386,272,group_4290
4498,1,1980,3916,3844,1400,4811,4931,6031,20016174,22064,484,group_801
8210,0,1779,7473,4827,4558,1123,4931,6031,20009708,20406,342,group_2940
8931,1,3496,4639,2435,4264,6388,2468,5231,25021894,28739,454,8931
3360,0,532,3362,4827,4621,1095,4931,2684,70055650,23996,578,3360
4591,1,842,5070,4827,5358,3729,943,6031,10308710,27533,177,4591
4511,0,1834,4468,2806,1669,6388,235,4267,25027813,23079,682,4511
7608,1,1456,2372,1366,5358,2386,4760,1364,10479122,22946,124,7608
10199,1,4479,1843,3283,2373,709,3704,6031,35008863,22706,390,group_4296
250,0,4540,4494,2877,1444,5157,748,130,30017724,28557,227,group_3886
829,0,4211,3980,4521,5358,2653,4758,1405,60037045,22677,415,829
2892,0,325,2189,4367,4151,4324,1618,3111,10267215,25347,306,2892
762,0,5775,2975,1702,2406,2374,4931,3666,25021961,22829,144,762
5271,1,1926,3963,1608,3753,1854,4931,6031,25020665,26646,668,5271
6173,0,5968,7473,4827,711,4744,4374,4609,90021285,25810,14,group_4301
5419,1,3487,7100,2520,123,4728,901,6031,35008913,22755,101,5419
8170,0,430,2077,4011,5358,2542,2856,5754,35003126,28063,266,8170
6633,1,6071,5190,3378,397,4696,3131,6031,25001200,24022,541,group_4304
8035,1,977,3552,4827,2749,821,4931,5369,10445893,25837,575,8035
3343,0,4644,6465,825,5358,391,1379,156,90017009,23222,685,3343
7885,0,5121,6152,2189,559,1795,3151,3858,25006665,20854,258,7885
5741,1,836,6394,524,163,6024,4931,2213,30005787,22682,89,group_4308
5287,0,3438,2094,1559,5358,5189,3694,6031,35006041,22215,219,group_253
345,1,2733,7312,4827,5358,4305,2657,4010,25003398,23059,154,345
6147,1,3072,755,4369,5358,2454,414,1202,25020447,29317,606,6147
1440,1,5381,4989,802,3458,4816,266,6031,35027452,22728,337,1440
1423,0,4818,7473,4827,4049,491,4696,6031,10497580,29402,486,1423
1063,0,1187,3458,2304,3663,6388,634,6031,25024994,27429,306,1063
2687,1,1510,4118,389,3919,165,2099,1095,35029359,27880,619,group_4314
442,1,5386,241,4827,5358,6388,815,6031,80066325,23385,695,group_4315
4940,0,2328,366,4827,4438,2942,139,6031,35029745,28768,453,4940
9015,1,4357,2469,1965,3306,120,2935,6031,30003622,24853,615,group_4317
9885,1,1256,2182,2840,5358,4510,4639,5864,10028625,22755,168,9885
10575,1,1191,555,3362,2279,1300,4931,6031,10298730,26921,600,group_4319
2147,0,1599,3827,4101,5358,6109,192,1009,50000931,23176,467,2147
732,0,109,5962,4827,5358,1058,4617,823,20020026,29434,486,group_4321
445,1,5025,5065,3018,5358,5982,2269,6031,40005063,21929,390,445
4815,0,3104,7473,4827,796,401,2486,6031,40019663,27070,144,4815
5053,0,1190,6710,3404,533,6388,2390,3105,25030644,29591,172,5053
7262,0,4698,5898,3938,5358,1099,3032,1480,10535137,25902,727,group_4325
106,0,1855,1814,4827,1308,5815,1687,3955,25038654,24452,642,group_876
3983,1,6324,964,1818,5358,3896,3979,59,20005435,29983,36,group_4326
1548,1,5653,4537,4827,5358,4489,4931,3998,90016950,22029,122,group_4181
4489,1,525,45,3880,1072,4080,1660,3851,25031971,22382,280,4489
9543,0,4916,4291,4034,1768,3953,4931,6031,25016392,28763,35,9543
8411,1,2279,6624,4347,425,6388,3507,6031,25022581,27583,640,8411
3115,0,4598,2587,4827,5358,284,567,6031,80040547,20038,705,3115
6862,1,6433,6804,2135,3097,1869,4931,4682,80065281,28534,507,6862
8642,1,5928,5139,400,5358,2212,4931,2340,10006339,22058,680,8642
3685,1,3175,3145,1979,642,1795,4931,6031,20021187,29620,439,group_4333
7856,0,2330,6596,3845,4304,2170,1484,4142,90006388,21452,168,group_1956
1009,0,1119,1177,4827,3190,294,4931,6031,20019226,28528,1,group_4334
8983,0,5522,261,1170,5358,5069,224,6031,35024058,22431,573,8983
10044,0,3239,2887,3256,872,2763,3170,6031,10543343,24803,56,group_4336
3430,0,3523,4221,11,4760,482,2271,5798,20001003,26534,681,3430
10881,1,2401,7473,4827,4887,6388,4931,1987,25036287,25430,85,group_1151
5803,1,429,247,3613,5017,2713,4151,2628,40000178,23191,91,5803
2515,1,858,7112,3813,1402,530,3520,4826,30018344,22627,147,2515
8875,0,1591,5239,1388,3579,6085,690,6031,10351534,29022,317,8875
10294,0,3881,515,266,3684,3204,2749,4244,50011450,23726,571,group_3060
2803,1,259,3917,150,5358,2300,4931,2748,10075538,21441,730,group_4341
5809,0,951,5489,4827,4321,3339,4083,3390,10411196,21947,408,5809
4033,0,2564,6690,4827,5358,5978,4301,6031,25031640,23083,75,group_4343
3231,1,666,4023,4827,1829,957,2118,3427,35002185,21038,215,3231
1468,1,2645,3119,1219,5358,918,4931,1203,25035730,21143,70,1468
562,1,1414,1117,4827,2069,1243,680,861,25023592,22058,380,group_213
6716,1,621,6529,2069,2900,4378,2337,6031,30011184,27333,27,group_2602
415,1,2662,1753,3886,5000,2580,2923,6031,35024639,21081,199,group_4346
3017,0,1504,4104,4749,5358,2399,551,6031,10178879,23714,148,3017
4204,1,5999,5451,2040,5358,6387,4931,5861,20002742,22657,606,group_4348
10223,0,2650,2429,4433,5358,4127,4931,2890,10370031,29363,95,group_4349
772,0,5118,1766,3664,5358,1544,4931,3092,90002008,25344,276,772
8401,0,5591,4953,2292,4695,3945,4931,6031,20022657,21030,415,8401
7691,1,5197,2676,864,5358,4186,329,629,10292814,28717,491,7691
4560,1,3457,5081,434,3666,3629,3427,340,70021517,27140,339,4560
5481,1,5706,4422,3249,5327,5066,4454,6031,90005290,24172,181,group_4354
10108,0,3733,1826,1127,1718,887,3364,6031,25028720,29408,156,group_4355
7019,0,4182,5276,2626,1182,3808,4931,3474,35017378,22560,597,group_4356
9420,0,6212,5920,4827,5358,2966,4931,6031,25028263,24824,673,9420
8757,1,1111,7093,3703,3253,6388,1289,6031,25025974,24481,54,8757
2680,0,6034,6652,3808,1228,5591,755,1717,35021934,25865,490,2680
2699,0,6271,1790,4827,3495,1601,976,6031,10059198,25547,598,group_4360
6910,0,3451,5670,3533,5358,746,1968,6031,90011181,24541,213,group_1074
3278,1,2102,7473,4827,5358,6388,1228,5216,20000373,25290,296,3278
5874,1,2556,3118,4827,1186,2595,3182,3856,25035730,25872,158,group_4362
3586,1,992,2235,3750,4816,5852,4931,4607,60032131,22069,698,3586
8634,1,3965,6302,1582,5358,4695,2519,931,25007621,28041,519,group_4364
2335,0,3792,1643,4827,2300,577,4931,702,20022621,23192,110,2335
1892,0,6044,3125,2931,3038,6218,228,6031,35010506,26145,412,1892
9128,0,789,3528,466,3915,6388,3189,6031,40000422,29941,667,9128
6363,0,3423,2543,3007,5358,2626,4931,1978,35004754,27355,375,group_1755
3295,0,4876,7473,4827,5358,1014,4931,6031,70056773,20111,400,group_4368
554,0,1914,3809,3761,488,1083,78,5992,90011395,20328,678,554
116,0,1640,6387,4827,1792,5744,4645,6031,35021474,21677,53,116
8293,0,5541,5939,3242,4683,1481,2254,6031,35029885,24286,341,8293
10944,0,3483,4294,1908,5075,1115,3018,6031,40014178,29488,590,group_1255
8363,1,5010,1030,1050,4517,1112,443,867,10605926,26024,306,8363
3319,1,6374,4738,4827,5358,402,1972,6031,30015661,24391,491,3319
8907,1,6075,2509,3568,5095,4343,2556,6031,35011925,25220,487,group_2168
7858,0,5942,478,4827,3830,3870,2301,1265,25008417,29845,431,7858
7932,0,488,4604,2978,5358,6388,67,4428,35019866,28633,560,group_4375
7861,1,2254,1287,954,5358,5699,1655,3000,25012518,27499,423,7861
3264,1,521,11,827,5358,216,4931,2196,25038851,23996,42,3264
2827,0,476,4650,4519,5076,3687,4051,4214,40010838,20601,174,2827
10505,0,1590,4579,394,1374,1069,3046,1375,10481026,26396,561,10505
1130,1,1692,7473,4827,5358,6388,4931,3821,80002830,27520,340,group_3362
8587,0,737,1732,3930,3958,2357,450,4611,10508179,20498,13,8587
10166,1,3050,2681,4827,4297,5540,2589,2852,10025745,21887,361,group_4099
4961,0,1939,1603,1565,1543,3341,4931,6031,35009899,29989,706,4961
6775,1,1752,3346,4827,2474,6388,2889,3972,35003151,22154,564,group_3205
10167,0,6264,5232,2978,3409,3727,934,5895,50066843,21573,39,10167
2431,0,5654,6638,1044,5358,6090,408,2348,25012679,29050,494,2431
4212,1,3134,183,1690,4662,3591,3257,6031,10166570,25710,49,4212
5118,1,3196,2459,1143,5358,1580,4931,6031,10163534,29732,308,5118
4172,0,641,7156,4179,2951,2424,2312,1236,35017047,20829,24,group_2771
6838,1,4057,4611,2280,158,2960,4931,5349,40003032,27184,38,6838
860,0,4258,6911,3678,5358,6223,1674,4959,35009275,28249,701,group_4387
133,0,4342,1008,4827,5358,6284,2194,1698,10577763,25643,314,group_258
4429,1,4571,841,4827,5358,4201,4931,6031,40002802,24396,220,4429
7525,1,660,2445,309,5358,3298,4931,3844,25021076,22136,92,group_4389
5593,0,3962,5771,3865,5358,3487,4297,4921,25017427,23822,413,group_3912
255,0,450,1192,1722,4298,1481,2130,3486,35003345,23152,690,group_4390
4437,0,4142,7473,4827,2108,4243,4931,6031,10582234,25532,9,4437
2664,0,2162,7370,406,2239,4500,4931,6031,70055183,22530,683,group_3484
8519,0,2234,759,4827,2747,2938,4931,1165,35020727,27074,520,8519
839,1,2206,7473,1747,857,3781,3543,3876,40007644,26950,38,839
2404,0,3248,7473,4827,5358,2114,1017,2753,25019539,24079,407,2404
10923,1,313,5754,3644,5358,2130,568,267,10392360,22173,25,10923
10205,0,827,610,3385,5358,5040,4931,5736,20008525,23306,611,group_4396
3269,1,1057,4057,1912,5358,4328,1611,6031,35024409,22041,377,3269
9396,0,4143,7473,4827,5358,2270,4931,783,35029033,20108,335,9396
5412,0,5461,2103,4827,9,1872,4931,2825,20018916,26651,687,5412
3090,0,6378,5090,237,2284,2879,4931,3444,35000441,21652,114,3090
4313,0,5246,1551,3111,823,2767,4931,6031,10582929,25463,129,4313
1194,0,1639,5557,4348,5358,2759,4469,6031,90014471,27114,189,1194
2748,0,2926,7231,3640,4706,6388,790,6031,10472899,24942,215,2748
9187,1,5462,2103,4827,9,1872,4931,4368,20018916,28593,559,group_2129
5279,0,2617,3508,4827,1091,6388,2493,2266,25002621,23870,96,group_1999
665,1,4833,7078,4713,815,405,1911,2677,25035788,22805,258,665
3099,0,2593,2920,3466,754,81,3430,3624,25003519,22502,565,3099
10882,1,2160,6828,2452,1617,2484,1826,2945,25012819,29302,573,group_2486
10448,0,3505,1524,4827,2469,6227,2722,6031,10017250,27825,246,10448
9985,1,5060,5542,1304,3111,470,3493,6031,50061693,23545,292,9985
8296,1,5884,3538,227,5358,197,4931,4971,40007180,23813,616,8296
2173,1,1894,60,4733,1100,6265,3654,5521,40010114,21455,475,group_4409
4028,1,1802,7473,4827,5358,4630,4931,6031,25026775,27165,6,4028
184,1,6034,7150,2251,4025,5492,241,6031,25001547,25093,582,group_980
5810,0,4952,3077,332,5358,5279,3375,5245,35005860,22566,544,5810
6371,0,4600,257,3299,1919,3071,259,3973,40018353,28387,416,6371
4975,0,6222,4918,2152,1769,2272,4931,6031,70040005,23247,297,group_2300
3050,0,5815,5434,4827,203,946,2690,6031,10377502,20933,144,group_4206
948,1,373,3869,2379,643,5794,4656,1879,25013243,27515,29,group_3820
4494,0,4252,5277,2473,5358,6388,4931,5880,30016292,22200,622,group_4413
7218,0,1701,1948,123,1631,6104,4931,5976,30008381,27945,672,7218
1157,0,4071,1314,364,5358,4154,2107,6031,25012879,26328,91,group_2733
10261,0,5099,56,1471,5358,4069,320,5125,35029130,26986,78,10261
3240,1,1872,441,4060,596,1387,1109,5892,25008718,23366,473,3240
9539,1,3645,4359,2116,5358,3963,2038,2092,10531692,27735,121,group_3597
5123,0,5071,124,4690,3402,6388,1553,126,35002722,23975,325,5123
8984,0,2303,1986,786,315,2264,929,1376,35023270,26940,396,8984
9364,1,5876,6636,2205,5233,6388,4931,2112,30010773,22353,477,group_2354
6064,1,3938,6501,2330,5358,2265,2575,105,90010580,28851,23,group_4419
8486,1,6438,7473,4827,5358,3545,310,3328,10581342,21962,94,group_1343
5339,1,6223,6707,4581,5358,275,399,3265,10383876,28997,505,group_4420
6317,1,3240,1316,1787,1620,6122,1178,6031,35026687,28002,417,6317
1608,0,4055,4941,4739,842,3895,2334,6031,10239503,21852,481,1608
4493,1,2051,548,1426,4346,4833,4931,6031,30012886,20833,621,group_4423
10985,0,5003,6545,1183,1341,3124,1997,2984,10412840,28153,76,group_4424
1572,0,1328,5948,3174,1300,1826,3090,6031,35014493,21106,551,1572
4479,0,5659,748,2070,5358,847,705,3882,25007556,29515,614,group_309
9464,0,610,4135,4052,1593,1199,4931,6031,90006490,22588,683,9464
5625,1,5694,7025,111,3500,3918,4931,3968,25021477,29433,4,5625
6513,1,2291,2985,4827,2721,843,4828,6031,25015256,22239,437,6513
10571,1,5285,347,1502,4606,6388,4931,6031,25018172,27930,691,10571
2178,0,6037,7151,3556,4025,5492,4931,6031,25001547,22376,598,group_2169
6322,1,1821,2276,4662,5358,6143,16,1920,60026360,28348,600,6322
8748,0,2836,3189,4154,2850,3355,1585,6031,10021691,25430,21,8748
1901,1,6128,5050,4827,1039,4351,2364,6031,25019143,28916,381,1901
5421,0,6505,5299,4641,2036,2413,4630,6031,20007450,26399,705,group_127
7412,0,579,6836,3932,863,6388,2152,5955,35015077,22131,388,7412
8848,0,4771,2072,3544,475,6105,4931,626,25030917,25101,259,8848
7010,1,2402,214,2283,2564,6388,908,278,35008460,24254,669,7010
5321,0,511,6194,3549,790,537,2932,5491,25012111,22470,526,group_2937
3135,0,5221,5722,233,5358,2097,2799,5308,35000322,22038,492,3135
5297,0,5954,5109,2699,5358,4718,4931,6031,35027010,26745,406,5297
7415,0,4618,4666,4727,2712,1801,3521,6031,35024606,29136,18,group_4438
10673,1,2816,3598,3314,730,2492,4931,6031,35028298,20210,100,group_4439
9345,0,5643,3324,4827,4990,5294,3074,3432,20008755,26093,422,group_2177
7593,1,2757,6261,1765,3793,5378,523,6031,10212374,23045,498,group_1858
1133,0,5971,6963,4499,2119,2029,4236,2038,35027638,22133,546,group_857
1073,0,5599,7473,4827,222,5855,4931,6031,50056232,20092,664,1073
9676,0,3728,3539,2024,5358,5454,4931,4459,35007399,23160,674,group_4441
5315,0,3632,3692,4827,5358,3568,2338,6031,10352190,27016,628,group_4387
9439,1,5933,1492,2623,5152,1869,3561,6031,25027998,23383,102,group_4442
6843,0,2223,215,3727,1666,6388,1957,6031,35029695,22815,163,6843
6396,0,1751,4312,1783,3741,5643,4931,3732,20015844,25373,197,group_4049
6485,0,1797,4449,4827,4911,3452,4931,380,40022091,24786,150,group_4444
1542,1,6415,2011,530,4062,6388,1027,6031,35027971,21859,220,group_4445
631,0,458,659,2894,811,2565,4931,5326,25005825,20296,687,group_1233
2508,0,4355,4002,1946,5358,4928,2077,1529,10507788,20326,451,group_1761
5785,0,5045,3689,4800,5358,6388,12,6031,20014912,24602,7,5785
4402,0,6288,4007,4827,4949,3022,4931,4843,80052991,21021,186,4402
5470,0,3376,1896,682,5358,1142,3194,6031,25035204,25656,672,group_4448
3634,1,1190,877,3405,5358,4214,2390,4764,25030644,24788,193,group_4449
9050,1,3204,3078,1556,819,736,2228,2156,90019275,22621,582,group_4450
4060,0,3528,4571,2973,5358,803,1677,6031,35009894,26628,62,4060
2469,0,3916,7473,4827,5358,1879,4931,2624,35002306,20280,225,2469
10638,1,3411,940,4827,946,3799,1258,5112,25023616,24184,298,group_542
6759,0,5328,5951,1126,149,3904,246,5143,25016033,26523,109,6759
2579,1,2163,2023,3400,628,689,2262,5051,50063696,28539,511,group_1316
5633,1,3007,5442,4827,965,5069,4931,5151,50042077,22507,561,5633
8652,0,5775,7256,1702,2406,6388,3941,246,25021961,23094,202,8652
6459,1,2476,1729,3978,661,497,4931,4257,10321413,27196,498,group_4456
10389,1,728,4820,4827,5358,5904,4931,6031,90009638,20486,118,group_2399
5754,1,2210,3265,4827,1533,3919,4931,1197,40001748,23161,191,5754
8917,1,1680,6462,1989,5358,348,4931,4594,30003740,25319,625,8917
9219,0,3099,4231,1711,5358,2447,4931,573,70045991,28553,702,9219
5300,1,1889,60,4733,1100,6268,4931,5469,40010114,21455,130,5300
1122,1,3033,3912,855,5358,5101,4772,6031,10434418,28285,729,1122
8623,1,3391,3793,1124,5358,1851,4931,81,35016820,24677,539,8623
5672,1,6087,2175,3216,4992,6388,1162,3076,30024389,22389,318,5672
7407,0,810,5756,700,5358,4159,2490,4789,25015969,27592,19,group_4464
9072,0,5634,7442,157,766,1642,4931,2785,25033733,27615,259,9072
9334,1,2329,1909,1638,3473,5271,4931,6031,35001128,21425,128,group_4466
2831,0,3848,6089,4022,464,4846,1971,1351,90023135,20134,188,2831
10574,1,904,1667,4827,3004,1954,1755,1751,30016635,22181,194,group_4224
8509,0,4046,359,1386,3322,2935,3413,5896,10191341,24668,0,group_813
5966,0,3297,4459,58,4210,1503,361,3375,20015010,20305,707,5966
10844,1,6462,6910,4827,5358,6388,4931,550,10031275,28899,656,group_4469
9123,1,548,5997,301,1787,2279,4931,1673,25002719,28682,621,group_4470
6035,1,3978,2698,145,2757,4840,4931,6031,70021392,20992,499,6035
6883,1,4076,4612,2280,158,5069,4441,6031,40003032,27184,331,group_3029
4989,0,1324,3962,690,5358,4038,3915,6031,10349948,29203,88,4989
8446,0,4446,2059,2585,5358,3126,3357,6031,25012348,29021,219,group_4473
557,1,2450,1182,1722,1851,6388,1895,6031,35019766,23235,268,group_1305
10930,1,4842,3507,1677,1188,3320,4931,6031,30016855,29831,389,10930
9601,0,2223,1281,4827,5358,6388,1957,3564,35029695,21202,211,9601
6026,1,5117,145,3605,5358,247,4186,3038,40000756,26459,218,6026
2371,0,300,681,3391,2788,4617,1305,2727,20020858,26984,518,2371
4694,0,1702,75,4827,3067,701,4931,4676,35008624,21101,445,4694
5706,1,4359,7378,4827,2538,6388,4103,6031,25036372,28008,674,5706
8306,0,1740,4133,2493,5358,5792,460,2819,10102777,24821,574,8306
1919,1,1275,499,4827,4032,564,284,2427,10402845,28993,124,1919
5305,0,4143,782,2042,4320,2741,4931,6031,35029033,23274,83,5305
5170,1,89,5634,264,5358,1215,3789,1818,25004753,29463,402,group_39
3913,0,6279,3009,161,5358,5709,2840,6031,20017918,28384,564,3913
3157,0,5498,7057,3050,5358,1124,4235,6031,35023213,29340,301,group_3636
525,0,3787,3115,2588,1612,3268,794,4966,90002237,20840,589,525
2650,0,3284,1874,1003,2025,5290,36,6031,35027085,28109,585,2650
4821,1,3102,5231,4212,865,1509,2404,6031,25036021,26471,493,group_4486
539,0,2607,3343,619,1777,4983,4931,3465,35011886,23943,161,group_4487
4182,0,2032,6385,1649,5003,4891,4931,1666,10461541,26184,598,group_2081
3764,0,3411,940,4827,946,3799,4931,3914,25023616,27061,497,3764
7634,0,4264,6952,945,5358,904,2377,6031,25030820,28577,209,group_4489
7207,0,6145,2860,2272,5358,4097,1834,6031,25029437,20328,531,group_3068
7079,1,5661,7442,157,766,1642,4368,6031,25033733,22693,334,7079
1478,0,4153,3633,2398,1545,2148,3712,4258,35013056,25808,241,1478
4755,1,4410,3439,4827,5358,3735,2363,5709,90004583,23608,443,group_4492
8731,0,2721,405,1663,693,5626,1320,6031,25017094,25436,104,8731
5914,1,5610,1774,3024,1067,1434,4931,6031,90008515,27133,128,group_855
3532,1,4742,1243,4827,2074,3464,3947,6031,10448974,26068,349,3532
628,1,3432,969,479,5358,379,4931,5352,20010362,28510,642,group_4495
215,1,664,5841,1315,4305,646,2426,3169,25041718,27343,180,group_3717
15,0,3847,3135,1876,5358,1265,4187,4441,35019090,27296,499,15
687,1,2581,2633,2842,5358,5698,4931,6014,25021902,21277,676,687
2606,1,2925,4929,3028,3415,875,4576,6031,10498362,29063,225,2606
276,0,3347,3974,367,5358,4313,64,6031,10191282,22337,239,276
9085,1,287,4258,4827,1217,1357,1641,6031,40005139,23841,49,group_793
4864,1,4072,6890,830,2942,336,2456,2269,10525079,26547,546,4864
9763,1,4287,2282,1256,2162,6388,3266,6031,90019649,20803,489,group_4501
6714,0,4954,6023,3201,5358,3661,2398,5505,10216743,21626,246,6714
